@relation train_stock10-6
@attribute 'x0' numeric
@attribute 'x1' numeric
@attribute 'x2' numeric
@attribute 'x3' numeric
@attribute 'x4' numeric
@attribute 'x5' numeric
@attribute 'x6' numeric
@attribute 'x7' numeric
@attribute 'x8' numeric
@attribute 'Class' {'y0','y1','y2','y3','y4','y5','y6','y7','y8','y9'}
@data
-1.56291,0.75101,0.1998,0.27147,0.18437,0.72363,-0.00715,-1.57204,1.32568,'y2'
-1.54693,0.86088,0.42871,0.04853,0.08822,1.06263,-0.46853,-1.31953,1.50132,'y2'
-1.05603,0.55325,0.33714,-0.9547,0.99735,0.38463,-0.39471,-0.56199,-0.69418,'y2'
-1.56719,0.93779,1.89371,0.02624,0.33298,1.19823,-0.48699,-1.1091,1.00367,'y2'
-1.56719,0.9268,1.89371,-0.01835,0.3155,1.26603,-0.41317,-1.15119,0.91585,'y2'
-0.83966,0.5972,1.29855,-0.46423,0.86622,1.58243,0.23277,-0.60408,0.38893,'y2'
-0.89199,0.762,1.39012,-0.44194,1.20714,1.87623,-0.0256,-0.89868,-0.45999,'y2'
-0.89199,0.57522,1.11543,-0.66488,0.7351,1.33383,0.12204,-0.47782,0.35966,'y2'
-0.99943,0.61917,0.61183,-0.9547,1.07602,0.79143,-0.08097,-0.81451,-0.10871,'y2'
-1.05175,0.60818,0.52027,-0.91011,1.11099,0.70103,-0.46853,-0.43574,-0.45999,'y2'
-0.84552,0.70706,1.48168,-0.28588,0.9886,1.62763,0.23277,-0.98285,-0.02089,'y2'
-1.02117,0.5972,0.38293,-0.86552,1.00609,0.65583,-0.54235,-0.51991,-0.60636,'y2'
-1.06188,0.6741,0.52027,-0.86552,1.1984,0.72363,-0.63463,-0.73034,-0.51854,'y2'
-0.87015,0.58621,1.29855,-0.59799,0.7788,1.35643,0.14049,-0.43574,0.50603,'y2'
-0.83966,0.88285,1.61902,-0.30817,1.26834,1.98923,0.21432,-0.56199,-0.05017,'y2'
-1.04153,0.65213,0.47449,-0.86552,1.25959,0.76883,-0.63463,-0.64617,-0.40145,'y2'
-1.02554,0.63016,0.42871,-0.9547,1.32078,0.42983,-0.54235,-0.43574,-0.43072,'y2'
-1.00528,0.56423,0.47449,-0.86552,1.01483,0.52023,-0.39471,-0.43574,-0.57709,'y2'
-0.99943,0.65213,0.42871,-0.88782,1.33827,0.45243,-0.5239,-0.56199,-0.57709,'y2'
-0.84989,0.78397,1.4359,-0.219,1.04105,1.67283,0.26968,-0.77242,-0.05017,'y2'
-1.01541,0.60818,0.52027,-0.79864,1.15469,0.74623,-0.43162,-0.56199,-0.43072,'y2'
-0.84552,0.8389,1.66481,-0.17441,1.08476,1.85363,0.19586,-0.51991,-0.05017,'y2'
-0.84552,0.90483,1.80215,-0.17441,1.14595,1.96663,0.14049,-0.43574,0.15475,'y2'
-1.52072,1.27838,1.89371,0.44982,0.19312,1.35643,-0.22861,-0.60408,1.58914,'y2'
-0.80918,0.5972,1.52746,-0.46423,0.91867,1.53723,0.45423,-0.22531,0.79876,'y2'
-0.7932,0.63016,1.4359,-0.39735,0.95364,1.53723,0.41732,-0.09906,0.59385,'y2'
-0.89199,0.90483,1.57324,-0.30817,1.22463,2.01183,0.21432,-0.56199,0.00838,'y2'
0.15794,-1.77595,-1.35677,-1.37828,-1.04819,-1.49117,-0.59772,0.36388,-1.68947,'y2'
-1.50622,1.03667,1.61902,0.33835,0.19312,1.08523,-0.13634,-1.06702,1.8526,'y2'
-0.75695,0.82792,1.39012,-0.24129,1.18966,1.65023,0.38041,-0.2674,0.41821,'y2'
-0.81355,0.762,1.25277,-0.26359,1.04105,1.62763,0.3435,-0.64617,0.12547,'y2'
-1.56719,1.21246,1.80215,0.42753,0.19312,1.31123,-0.1917,-0.81451,1.58914,'y2'
-0.7366,0.68509,1.29855,-0.35276,1.15469,1.62763,0.47269,-0.35157,0.35966,'y2'
-0.80342,0.762,1.29855,-0.28588,1.12847,1.60503,0.3435,-0.56199,0.21329,'y2'
0.47161,-1.86384,-1.58568,-1.04387,-0.79469,-1.49117,-0.92992,0.15346,-2.18712,'y2'
-0.99506,0.64114,0.47449,-0.88782,1.5131,0.38463,-0.56081,-0.51991,-0.3429,'y2'
-1.00528,0.5972,0.52027,-0.53111,1.78409,0.65583,-0.61618,-0.73034,0.03765,'y2'
0.34382,-1.78694,-1.49411,-1.42287,-1.00449,-1.55898,-0.43162,0.36388,-1.71875,'y2'
-0.83966,0.8389,1.20699,-0.04065,2.09879,0.52023,-0.69,-0.73034,-0.3429,'y2'
0.54131,-1.99569,0.24558,-0.46423,-2.29825,-1.26517,-0.54235,-0.01488,-1.95293,'y2'
-0.99943,0.55325,0.47449,-0.59799,1.81032,0.61063,-0.59772,-0.77242,0.15475,'y2'
0.78528,-0.43556,-0.80739,2.18875,-0.76846,-0.27077,1.61692,1.20559,-0.95764,'y2'
1.02924,0.26759,0.29136,0.73964,8.0E-4,-0.24817,0.73107,0.74265,-0.86982,'y2'
-0.96309,0.56423,0.65761,-0.48652,1.85402,0.70103,-0.65309,-0.68825,0.06693,'y2'
-0.84552,0.84989,1.16121,-0.06294,2.06382,0.47503,-0.63463,-0.77242,-0.19653,'y2'
0.5994,-2.05062,0.56605,-0.10753,-2.20209,-1.21997,-0.28398,0.15346,-2.04075,'y2'
-1.10835,0.55325,0.42871,-0.9324,1.50436,0.36203,-0.56081,-0.68825,-0.31363,'y2'
-0.79905,0.82792,1.06965,-0.04065,2.06382,0.56543,-0.67154,-0.60408,-0.10871,'y2'
-0.8353,0.5972,0.74918,-0.1967,1.95018,0.79143,-0.39471,-0.39365,0.18402,'y3'
-0.7932,0.80594,1.02387,-0.06294,2.00263,0.54283,-0.57927,-0.60408,-0.05017,'y3'
-1.05175,0.60818,0.52027,-0.91011,1.49562,0.42983,-0.5239,-0.56199,-0.40145,'y3'
-1.06764,0.55325,0.52027,-0.84323,1.58303,0.47503,-0.46853,-0.51991,-0.13799,'y3'
-0.94283,0.52029,0.47449,-0.26359,1.96766,0.58803,-0.3578,-0.51991,0.21329,'y3'
-0.90212,0.60818,0.7034,-0.35276,1.9327,0.76883,-0.57927,-0.43574,0.12547,'y3'
0.58778,-1.77595,-0.71583,-0.97699,-0.75098,-1.67198,-0.17325,0.36388,-2.80186,'y3'
0.75043,-0.43556,-1.12786,2.21105,-0.70727,-0.24817,1.65383,1.4581,-1.01619,'y3'
0.69234,0.02588,-0.21223,2.09958,-0.6723,1.08523,2.4105,0.78474,-0.40145,'y3'
0.43676,-1.87483,-1.31099,-1.44517,-0.92581,-1.37817,-0.50544,0.65848,-1.60165,'y3'
0.61102,-1.78694,-0.62427,-1.08846,-0.68979,-1.67198,0.01131,0.36388,-2.65549,'y3'
0.65749,-1.99569,0.29136,-0.46423,-2.31573,-1.35557,-0.50544,0.0272,-2.15785,'y3'
0.77366,-0.38063,-1.0363,2.14416,-0.70727,-0.27077,1.67229,1.37393,-0.95764,'y3'
0.75043,-0.44655,-0.85317,2.07728,-0.75972,-0.29337,1.61692,0.95308,-1.01619,'y3'
-0.92247,0.52029,0.42871,-0.55341,1.66171,0.36203,-0.06252,-0.56199,-0.05017,'y3'
-0.90649,0.64114,0.56605,-0.55341,1.78409,0.45243,0.12204,-0.43574,0.06693,'y3'
-0.88613,0.53127,0.61183,-0.55341,1.81906,0.52023,0.15895,-0.39365,0.03765,'y3'
0.58778,-1.80891,-0.62427,-1.26681,-0.95204,-1.62678,-0.24707,0.70057,-2.68477,'y3'
0.47161,-1.87483,-0.3038,-0.59799,-1.1968,-1.26517,-0.41317,0.99516,-2.33349,'y3'
0.6691,-0.17188,-0.34958,1.96581,-0.36635,0.36203,1.377,1.20559,-0.48927,'y3'
1.18027,0.23463,0.33714,0.98488,0.26305,-0.15777,0.63879,0.99516,-0.69418,'y3'
-0.89636,0.66312,0.52027,-0.30817,1.96766,0.70103,0.08513,-0.14114,0.38893,'y3'
-0.94859,0.5093,0.47449,-0.26359,1.97641,0.49763,-0.33935,-0.43574,0.18402,'y3'
-0.94283,0.58621,0.47449,-0.41964,1.92396,0.61063,-0.43162,-0.56199,0.21329,'y3'
-0.75695,0.88285,1.11543,0.00394,2.05508,0.47503,-0.56081,-0.77242,-0.10871,'y3'
0.58778,-1.84187,-1.44833,-1.24452,-0.95204,-1.40077,-0.70845,0.57431,-1.39674,'y3'
-0.77721,0.77298,1.02387,-0.08523,2.0376,0.88183,-0.41317,-0.56199,0.0962,'y3'
0.7969,-1.87483,-0.62427,-0.62029,-0.69853,-1.46857,-0.0256,0.53223,-2.18712,'y3'
0.6691,-2.02865,0.56605,-0.219,-2.22831,-1.28777,-0.43162,0.27971,-1.92366,'y3'
0.76204,-0.44655,-1.08208,1.96581,-0.81217,-0.33857,1.50619,1.03725,-1.10401,'y3'
0.97116,-0.51247,-0.48692,2.63463,-0.66356,-0.08997,1.85684,1.50019,-0.72345,'y3'
-0.92824,0.58621,0.47449,-0.219,2.05508,0.72363,-0.33935,-0.35157,0.33039,'y3'
-0.82368,0.5972,1.06965,-0.26359,2.0376,0.92703,-0.1917,-0.14114,0.27184,'y3'
-0.72646,0.82792,1.02387,-0.08523,1.99389,0.61063,-0.46853,-0.35157,-0.02089,'y3'
0.61102,-1.85286,-1.49411,-1.08846,-0.83839,-1.49117,-0.87455,0.11137,-1.92366,'y3'
0.69234,-2.00667,0.42871,0.02624,-2.21957,-1.03917,-0.13634,0.40597,-1.95293,'y3'
-0.89636,0.60818,0.47449,-0.28588,2.02011,0.63323,-0.39471,-0.30948,0.27184,'y3'
0.45999,-1.80891,-0.25801,-0.64258,-0.99574,-1.33297,-0.30243,1.16351,-2.30421,'y3'
0.58778,-1.80891,-0.3038,-0.44194,-1.22303,-1.28777,-0.17325,1.20559,-2.36276,'y3'
0.82013,-0.42458,-1.08208,1.89893,-0.80343,-0.36117,1.61692,0.99516,-0.98691,'y3'
0.73881,0.24562,0.10824,2.3671,-0.37509,1.15303,2.44741,0.74265,-0.3429,'y3'
1.18027,0.42141,0.47449,1.40846,0.07948,0.06823,1.30318,1.07934,-0.43072,'y3'
-0.94283,0.54226,0.47449,-0.37505,1.95892,0.52023,-0.11788,-0.43574,0.18402,'y3'
0.69234,-1.83088,-0.76161,-1.19993,-0.66356,-1.69458,-0.09943,0.6164,-2.91895,'y3'
0.84336,-0.34767,-0.80739,1.96581,-0.84714,-0.24817,1.50619,1.03725,-0.98691,'y3'
0.72719,-0.32569,-0.44114,1.76517,-0.74224,0.20383,1.377,1.28976,-0.45999,'y3'
-0.91234,0.60818,0.47449,-0.48652,1.75787,0.42983,-0.0256,-0.56199,-0.02089,'y3'
-0.8353,0.78397,1.06965,-0.12982,2.02011,0.94963,-0.39471,-0.47782,0.12547,'y3'
0.47161,-1.80891,-1.31099,-1.26681,-0.93455,-1.31037,-0.56081,0.70057,-1.60165,'y3'
0.83175,-1.80891,-0.62427,-0.79864,-0.66356,-1.44597,-0.13634,0.53223,-2.18712,'y3'
0.55293,-1.8199,-0.3038,-0.5757,-0.89084,-1.33297,-0.39471,1.07934,-2.33349,'y3'
0.71557,-0.20484,-0.44114,1.83205,-0.75972,0.15863,1.32164,1.20559,-0.66491,'y3'
0.70396,-0.28175,-0.34958,1.87664,-0.61985,0.24903,1.377,1.50019,-0.43072,'y3'
-0.91234,0.61917,0.42871,-0.5757,1.90647,0.67843,0.06667,-0.2674,0.21329,'y3'
-0.76271,0.79496,1.11543,0.07082,2.09005,0.88183,-0.39471,-0.39365,0.21329,'y3'
-0.71048,0.8389,1.11543,0.09312,2.19495,0.70103,-0.30243,-0.43574,0.15475,'y3'
0.62264,-1.84187,-0.48692,-0.50882,-0.80343,-1.26517,-0.43162,0.95308,-2.30421,'y3'
0.56455,-1.88582,0.24558,-0.37505,-2.07096,-1.15217,-0.48699,0.49014,-1.89439,'y3'
1.00601,-1.3145,0.52027,0.96258,-1.79997,-0.72277,0.8418,1.58436,-1.33819,'y3'
0.62264,-0.14991,-0.39536,1.98811,-0.47999,0.11343,1.39546,1.50019,-0.45999,'y3'
0.63425,-1.76496,-1.0363,-1.35599,-0.84714,-1.67198,-0.32089,0.53223,-2.71404,'y4'
0.72719,-1.732,-0.76161,-0.86552,-0.70727,-1.55898,-0.13634,0.6164,-2.07003,'y4'
1.12218,-0.24879,0.15402,1.14093,-0.47125,0.49763,1.52465,1.16351,-0.48927,'y4'
-0.92824,0.64114,0.52027,-0.50882,1.73164,0.47503,-0.0256,-0.56199,0.03765,'y4'
-0.66401,0.88285,1.25277,0.09312,2.22117,0.72363,-0.24707,-0.2674,0.24257,'y4'
0.58778,-1.83088,-0.48692,-0.59799,-0.80343,-1.33297,-0.54235,0.95308,-2.24567,'y4'
0.91307,-0.44655,-0.34958,1.94352,-0.54992,0.38463,1.5431,1.03725,-0.60636,'y4'
0.72719,-0.12793,-0.3038,2.0104,-0.5237,0.22643,1.377,1.50019,-0.51854,'y4'
-0.83966,0.81693,1.02387,-0.219,2.00263,0.99483,-0.3578,-0.43574,0.21329,'y4'
0.84336,-0.47951,-0.94474,1.87664,-0.66356,-0.29337,1.41391,0.99516,-1.04546,'y4'
0.83175,-0.20484,-0.44114,2.05499,-0.68979,0.29423,1.45082,1.28976,-0.40145,'y4'
